FECHA_PRECIO,ANIO_PRECIO,MES_PRECIO,DIA_PRECIO,DEPARTAMENTO_EDS,MUNICIPIO_EDS,NOMBRE_COMERCIAL_EDS,PRECIO_PROMEDIO_PUBLICADO,TIPO_COMBUSTIBLE,CODIGO_MUNICIPIO_DANE,LATITUD_MUNICIPIO,LONGITUD_MUNICIPIO
2021-04-01,2021,04,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO LOS COMUNEROS,1699,GNCV,11001,4.6529541016,-74.0835647583
2022-03-01,2022,03,01,BOYACA,TUNJA,ESTACION DE SERVICIO GNV LA ESMERALDA,1750,GNCV,15001,5.5184726715,-73.3780212402
2024-04-01,2024,04,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO MUZU,2219,GNCV,11001,4.6529541016,-74.0835647583
2022-08-01,2022,08,01,CORDOBA,MONTERIA,EDS RIO SINU GNV,1817,GNCV,23001,8.5846977234,-75.950553894
2021-10-01,2021,10,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO SANTANDER 19,1779,GNCV,11001,4.6529541016,-74.0835647583
2021-07-01,2021,07,01,SUCRE,SINCELEJO,E.D.S OKALA,1679,GNCV,70001,9.3166742325,-75.4317474365
2024-08-01,2024,08,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO QUIROGA,2299,GNCV,11001,4.6529541016,-74.0835647583
2024-07-01,2024,07,01,ANTIOQUIA,MEDELLIN,EDS ESSO CASTILLA,2665,GNCV,05001,6.2575902939,-75.6110305786
2024-01-01,2024,01,01,BOLIVAR,CARTAGENA DE INDIAS,PLEXA SAS ESP,1022,GNCV,13001,10.4634332657,-75.4589004517
2022-11-01,2022,11,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV APOLO,2265,GNCV,05001,6.2575902939,-75.6110305786
2024-08-01,2024,08,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL HEROES,2269,GNCV,11001,4.6529541016,-74.0835647583
2024-07-01,2024,07,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO LA LUNA GNV,2630,GNCV,76001,3.3990437984,-76.5764923096
2024-09-01,2024,09,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO LA 17,2299,GNCV,11001,4.6529541016,-74.0835647583
2022-06-01,2022,06,01,CORDOBA,PLANETA RICA,SERVICENTRO ESSO PLANETA RICA,1717,GNCV,23555,8.1811084747,-75.689239502
2021-03-01,2021,03,01,ANTIOQUIA,MEDELLIN,EPM EL BOSQUE,1800,GNCV,05001,6.2575902939,-75.6110305786
2022-12-01,2022,12,01,ATLANTICO,BARRANQUILLA,ESTACION DE SIETE DE ABRIL GNV,1977,GNCV,08001,10.9815206528,-74.8277130127
2023-01-01,2023,01,01,ATLANTICO,BARRANQUILLA,SUPER STATION SAN MARTÍN,1840,GNCV,08001,10.9815206528,-74.8277130127
2024-01-01,2024,01,01,CALDAS,MANIZALES,ESTACION DE SERVICIO LA PLAZUELA GNV,2689,GNCV,17001,5.0834331512,-75.5072784424
2023-12-01,2023,12,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO TM SUBA,1799,GNCV,11001,4.6529541016,-74.0835647583
2022-08-01,2022,08,01,ANTIOQUIA,MEDELLIN,EPM EXPOSICIONES,2055,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,SUCRE,SINCELEJO,EDS PEÑITAS GNV,2922,GNCV,70001,9.3166742325,-75.4317474365
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO LAS FLORES,2455,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,SUCRE,SINCELEJO,E.D.S. LOS ANGELES,2395,GNCV,70001,9.3166742325,-75.4317474365
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV TERPEL CAMPO VALDEZ,3399,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,CORDOBA,MONTERIA,ESTACION DE SERVICIOS LA PERLA DEL SINU GNV,2850,GNCV,23001,8.5846977234,-75.950553894
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO PALOQUEMADO,2529,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,EDS TERPEL NORTE GNV,3399,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL GNV CIUDAD DE CALI,2529,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIOS EL TRIUNFO,2999,GNCV,76001,3.3990437984,-76.5764923096
2025-01-01,2025,01,01,VALLE DEL CAUCA,YUMBO,PETROLGAS GNV,2640,GNCV,76892,3.5959136486,-76.5109863281
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO GNV PRIMERA DE MAYO,2540,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,EDS EL VOLADOR,3399,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL GNV MARIANA,2539,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,SANTANDER,BUCARAMANGA,ESTACIÓN DE SERVICIO LA 27 - EDS LA 27,3229,GNCV,68001,7.1558337212,-73.1115722656
2025-01-01,2025,01,01,CALDAS,MANIZALES,ESTACIÓN DE SERVICIO CALDAS,3798,GNCV,17001,5.0834331512,-75.5072784424
2025-01-01,2025,01,01,CUNDINAMARCA,MOSQUERA,ESTACION DE SERVICIO EL PORVENIR,2450,GNCV,25473,4.6727142334,-74.2357330322
2025-01-01,2025,01,01,CUNDINAMARCA,SOACHA,EDS EL RETORNO GNV,2499,GNCV,25754,4.5818662643,-74.2402954102
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO NAVARRO MOJICA Y CÍA TEXACO 27,2519,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,ATLANTICO,SOLEDAD,ESTACION DE SERVICIO TERPEL GASXI SOLEDAD - GNV,2572,GNCV,08758,10.9069061279,-74.778427124
2025-01-01,2025,01,01,CUNDINAMARCA,MOSQUERA,EDS AUTOGAS CRUCE MOSQUERA,2490,GNCV,25473,4.6727142334,-74.2357330322
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL EL DORADO,2629,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,META,VILLAVICENCIO,GASLLANOCOL,3640,GNCV,50001,4.0916686058,-73.4929122925
2025-01-01,2025,01,01,BOLIVAR,CARTAGENA DE INDIAS,ESTACIÓN PIE DE LA POPA,2909,GNCV,13001,10.4634332657,-75.4589004517
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,EDS EL RODEO GNV,3499,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,RISARALDA,PEREIRA,CORAL GAS LTDA.,3480,GNCV,66001,4.8036627769,-75.795791626
2025-01-01,2025,01,01,VALLE DEL CAUCA,LA UNION,ESTACIÓN DE SERVICIO COOPERATIVA DE TRANSPORTADORES LA ANDINA,3300,GNCV,76400,4.5379371643,-76.1032867432
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO QUIROGA,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,EDS ESSO AVENIDA ORIENTAL,3490,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,ANTIOQUIA,BELLO,ESTACION DE SERVICIO GNV BAHIA,3499,GNCV,05088,6.3588409424,-75.5897369385
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO LA MILAGROSA,2890,GNCV,76001,3.3990437984,-76.5764923096
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,EDS ESSO CASTILLA,3490,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,EDS GAZEL TOSCANA,3499,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,CALDAS,LA DORADA,ESTACION DE SERVICIO TERPEL LA TRONCAL - GNV,3099,GNCV,17380,5.4105157852,-74.7211456299
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV COLOMBIA,3499,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO KENNEDY,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV APOLO,3980,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,QUINDIO,CALARCA,EDS LA METRO GNV,3599,GNCV,63130,4.4678792953,-75.6567459106
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,ESTACIÓN DE SERVICIO GNV RIO,3980,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO TERPEL LA AMERICA - GNV,3980,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,QUINDIO,ARMENIA,EDS LA GALAN,3849,GNCV,63001,4.4995012283,-75.724899292
2025-01-01,2025,01,01,QUINDIO,ARMENIA,ESTACION DE SERVICIO GNV EL CENTRO,3849,GNCV,63001,4.4995012283,-75.724899292
2025-01-01,2025,01,01,RISARALDA,DOSQUEBRADAS,ESTACION DE SERVICIO METROPOLITANA,3650,GNCV,66170,4.8420209885,-75.6699371338
2025-01-01,2025,01,01,CUNDINAMARCA,SOACHA,ESTACIÓN DE SERVICIO POTRERO GRANDE,2519,GNCV,25754,4.5818662643,-74.2402954102
2025-01-01,2025,01,01,RISARALDA,PEREIRA,ESTACIÓN LA SUR GNV,3647,GNCV,66001,4.8036627769,-75.795791626
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO ZULY,3980,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,SANTANDER,BUCARAMANGA,CAMOVA,3229,GNCV,68001,7.1558337212,-73.1115722656
2025-01-01,2025,01,01,CALDAS,MANIZALES,ESTACIÓN DE SERVICIO LOS CEDROS,3895,GNCV,17001,5.0834331512,-75.5072784424
2025-01-01,2025,01,01,BOYACA,TUNJA,ESTACION DE SERVICIO GNV LA ESMERALDA,2789,GNCV,15001,5.5184726715,-73.3780212402
2025-01-01,2025,01,01,SANTANDER,FLORIDABLANCA,ESTACION DE SERVICIO RIO FRIO - GNV,3299,GNCV,68276,7.0797047615,-73.0679931641
2025-01-01,2025,01,01,CALDAS,MANIZALES,EDS TERPEL TERMINAL TRANSPORTES DE MANIZALES - GNV,3894,GNCV,17001,5.0834331512,-75.5072784424
2025-01-01,2025,01,01,RISARALDA,PEREIRA,EDS SANTA HELENA,3645,GNCV,66001,4.8036627769,-75.795791626
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL HEROES,2830,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,G.N.V. EL PORTÓN,3322,GNCV,76001,3.3990437984,-76.5764923096
2025-01-01,2025,01,01,ANTIOQUIA,ENVIGADO,ESTACIÓN DE SERVICIOS TEXACO AUTOGAS LAS VEGAS,3490,GNCV,05266,6.1543951035,-75.5468673706
2025-01-01,2025,01,01,ANTIOQUIA,ITAGUI,ESTACIÓN DE SERVICIOS TEXACO COLTEJER,3490,GNCV,05360,6.1792793274,-75.6142044067
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESTANCIA,2519,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL TRINIDAD - GNV,2499,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS LA TEXANA,2519,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,CUNDINAMARCA,CHIA,CHIA EDS - GNV,2599,GNCV,25175,4.8578238487,-74.0380935669
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO PTE ARANDA,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,ANTIOQUIA,BELLO,ESTACION DE SERVICIO MADEROS,3980,GNCV,05088,6.3588409424,-75.5897369385
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO PATIO USME,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO LA MILAGROSA,3120,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,ANTIOQUIA,MEDELLIN,EDS ESSO AVENIDA ORIENTAL,3490,GNCV,05001,6.2575902939,-75.6110305786
2025-02-01,2025,02,01,VALLE DEL CAUCA,GUADALAJARA DE BUGA,ESTACION DE SERVICIO EL CAÑADUZAL,2769,GNCV,76111,3.8198542595,-75.9831237793
2025-02-01,2025,02,01,VALLE DEL CAUCA,PALMIRA,ESTACION DE SERVICIO TERPEL PALMIRANA GNV,3529,GNCV,76520,3.5583927631,-76.2277984619
2025-02-01,2025,02,01,CALDAS,MANIZALES,ESTACION DE SERVICIO LA PLAZUELA GNV,3895,GNCV,17001,5.0834331512,-75.5072784424
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO TM AMERICAS,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,VALLE DEL CAUCA,TULUA,EDS SERVICENTRO TERMINAL TULUA,3380,GNCV,76834,4.0284080505,-76.0325012207
2025-02-01,2025,02,01,CUNDINAMARCA,COTA,EDS PATIO SITP SAN ANDRES,1899,GNCV,25214,4.7675466537,-74.1415557861
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,ESTACION DE SIETE DE ABRIL GNV,2802,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO PTE ARANDA,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,VALLE DEL CAUCA,JAMUNDI,CENTRO DE SERVICIOS LAS MERCEDES S.A.S,3350,GNCV,76364,3.2138924599,-76.6276016235
2025-02-01,2025,02,01,SUCRE,SINCELEJO,E.D.S. LOS ANGELES,2395,GNCV,70001,9.3166742325,-75.4317474365
2025-02-01,2025,02,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2932,GNCV,08573,11.0044221878,-74.9074020386
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,GAZEL ALAMEDA,2797,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,MAGDALENA,SANTA MARTA,EDS GAZEL CONCEPCION,2897,GNCV,47001,11.1218948364,-73.8852767944
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO ERMITA CAPILLA,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO TM TEMPORAL NORTE,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,ANTIOQUIA,ENVIGADO,ESTACIÓN DE SERVICIOS TEXACO AUTOGAS LAS VEGAS,3490,GNCV,05266,6.1543951035,-75.5468673706
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO QUIROGA,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,CUNDINAMARCA,COTA,EDS ESSO AUTOPISTA MEDELLÍN,2490,GNCV,25214,4.7675466537,-74.1415557861
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL VILLA ALZACIA - GNV,2799,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,EDS RIBERA GNV,2792,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,CUNDINAMARCA,MOSQUERA,ESTACION DE SERVICIO EL PORVENIR,2650,GNCV,25473,4.6727142334,-74.2357330322
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO PATIO TUNAL,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,CESAR,BOSCONIA,EDS GNV EL MULERO,2848,GNCV,20060,9.9463911057,-73.8662872314
2025-02-01,2025,02,01,CUNDINAMARCA,SOACHA,EDS SOACHA,2381,GNCV,25754,4.5818662643,-74.2402954102
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL LAS VILLAS GNV,2868,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO PALOQUEMADO,2829,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,VALLE DEL CAUCA,PALMIRA,EDS GNV PALMIRA,3529,GNCV,76520,3.5583927631,-76.2277984619
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO TM SUBA,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP PROSPERIDAD,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,CESAR,BOSCONIA,EDS TERPEL EL DIAMANTE GNV,2848,GNCV,20060,9.9463911057,-73.8662872314
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO KENNEDY,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO SANTANDER 19,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO LOS COMUNEROS,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO AVENIDA 68,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL GNV CIUDAD DE CALI,2829,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,CUNDINAMARCA,MOSQUERA,EDS AUTOGAS CRUCE MOSQUERA,2490,GNCV,25473,4.6727142334,-74.2357330322
2025-02-01,2025,02,01,CUNDINAMARCA,CHIA,CHIA EDS - GNV,2599,GNCV,25175,4.8578238487,-74.0380935669
2025-02-01,2025,02,01,CORDOBA,PLANETA RICA,SERVICENTRO ESSO PLANETA RICA,2950,GNCV,23555,8.1811084747,-75.689239502
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL LA JUANA - GNV,2739,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,EDS COESCO PRADO,2947,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP CALLE 191,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP UVAL,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,EDS PLAZAS VERDES - GNV,3342,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,ESTACIÓN DE SERVICIO COLISEO S.A.,2947,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO TM TEMPORAL 80,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO GNV PRADOS DEL NORTE,3080,GNCV,76001,3.3990437984,-76.5764923096
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL LAS VILLAS GNV,2868,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV TERPEL CAMPO VALDEZ,3980,GNCV,05001,6.2575902939,-75.6110305786
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO MUZU,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,VALLE DEL CAUCA,TULUA,EDS TULUA GNV,3390,GNCV,76834,4.0284080505,-76.0325012207
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO LAS FLORES,2498,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,SUCRE,SINCELEJO,EDS PEÑITAS GNV,2922,GNCV,70001,9.3166742325,-75.4317474365
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO ERMITA CAPILLA,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO TM NORTE ACTUAL,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,CUNDINAMARCA,FUNZA,ESTACIÓN DE SERVICIO DANUBIO FUNZA,2519,GNCV,25286,4.7439966202,-74.1986618042
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO CIUDAD SALITRE,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,GREPACOL S.A,3400,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP SAN BERNARDINO,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,ANTIOQUIA,MEDELLIN,EDS EL RODEO GNV,3980,GNCV,05001,6.2575902939,-75.6110305786
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS PATIO SITP BRASIL,1899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,EDS GNV LA CEIBA,2897,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO INCOCENTRO CALLE 49,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS MOBIL LOS ANDES,2490,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,EDS LA UNION GNV,2897,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL LAS  PALMAS - GNV,2849,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,GAZEL PASEO BOLIVAR,2688,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO CUIDAD MODELO,3090,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,ATLANTICO,SOLEDAD,ESTACION DE SERVICIO TERPEL VILLA ESTADIO - GNV,2572,GNCV,08758,10.9069061279,-74.778427124
2025-02-01,2025,02,01,CALDAS,LA DORADA,ESTACION DE SERVICIO TERPEL LA TRONCAL - GNV,3199,GNCV,17380,5.4105157852,-74.7211456299
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO AVENIDA SUR GAS VEHICULAR,3455,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO PRADERA DE SUBA,2519,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,CUNDINAMARCA,SOACHA,ESTACIÓN DE SERVICIO POTRERO GRANDE,2519,GNCV,25754,4.5818662643,-74.2402954102
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,GAZEL AUTONOMA,2947,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,RISARALDA,PEREIRA,CORAL GAS LTDA.,3590,GNCV,66001,4.8036627769,-75.795791626
2025-02-01,2025,02,01,ANTIOQUIA,BELLO,ESTACION DE SERVICIO TEXACO NO 9,3980,GNCV,05088,6.3588409424,-75.5897369385
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,ESTACION DE SERVICIO GNV TERPEL AMIRA DE LA ROSA,2937,GNCV,08001,10.9815206528,-74.8277130127
2025-02-01,2025,02,01,ATLANTICO,BARRANQUILLA,EDS VIA 40 GNV,2947,GNCV,08001,10.9815206528,-74.8277130127
2021-05-01,2021,05,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIOS EL TRIUNFO,1819,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,MAGDALENA,SANTA MARTA,ESTACIÓN DE SERVICIO GASXI TAYRONA GNV,2897,GNCV,47001,11.1218948364,-73.8852767944
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO LA LUNA GNV,3030,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,EDS EL SAMÁN,3050,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,ATLANTICO,MALAMBO,EDS AEROPUERTO BARRANQUILLA GNV,2688,GNCV,08433,10.8482885361,-74.8061752319
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO GNV LA 25,3050,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,CUNDINAMARCA,CHIA,ESTACION DE SERVICIO COESCO LOS ANGELES,2499,GNCV,25175,4.8578238487,-74.0380935669
2025-02-01,2025,02,01,CESAR,AGUACHICA,EDS GNV PALMAS DE AGUACHICA,2619,GNCV,20011,8.2487354279,-73.6227416992
2025-02-01,2025,02,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS EL TRIANGULO BOGOTA - GNV,2899,GNCV,11001,4.6529541016,-74.0835647583
2025-02-01,2025,02,01,ANTIOQUIA,MEDELLIN,EDS ESSO BOLIVARIANA,3990,GNCV,05001,6.2575902939,-75.6110305786
2025-02-01,2025,02,01,VALLE DEL CAUCA,CALI,GANMEGAN CALI,3099,GNCV,76001,3.3990437984,-76.5764923096
2025-02-01,2025,02,01,CASANARE,YOPAL,ESTACIÓN DE SERVICIO TRANSUNIDOS,2369,GNCV,85001,5.2427449226,-72.258026123
